,station,state,country,lat,lon,timezone,elev,HDD,CDD,ClimateZone,design_cooling_T,design_heating_T,1,2,3,4,5,6,7,8,9,10,11,12
725390,Lansing Capital City Arpt,MI,USA,42.78,-84.58,-5.0,256.0,3751,1464,5A/B - cool,31.699999999999996,-18.9,-5.744892473118279,-5.997321428571432,1.9708333333333312,8.807083333333336,15.766666666666673,20.093194444444457,22.093010752688173,20.65967741935484,16.657222222222263,8.74892473118279,3.334027777777782,-2.5111559139784956
725395,Jackson Reynolds Field,MI,USA,42.27,-84.47,-5.0,304.0,3417,1652,5A/B - cool,30.340999999999987,-14.441,-3.0990591397849476,-5.8034226190476215,5.785080645161289,10.313888888888894,16.09435483870968,20.23916666666667,23.250672043010766,21.635483870967736,16.111944444444443,11.761424731182808,4.8476388888889,-4.060080645161298
725396,Battle Creek Kellogg Ap,MI,USA,42.3,-85.25,-5.0,283.0,3341,1587,5A/B - cool,30.0,-12.140999999999998,-4.78655913978494,-0.5080357142857143,4.118548387096775,10.750694444444436,13.388709677419357,21.128611111111113,20.396774193548396,21.72459677419355,18.86166666666666,11.36465053763442,5.497083333333332,-3.580913978494635
725430,Rockford Greater Rockford Ap,IL,USA,42.2,-89.1,-6.0,223.0,3881,1648,5A/B - cool,31.1,-23.9,-8.875403225806439,-6.5825892857142705,2.5206989247311813,9.271388888888897,16.044623655913984,20.284444444444496,23.558736559139756,21.810618279569898,17.763472222222223,9.82258064516129,2.006666666666666,-4.5698924731182835
725440,Moline/Davenport IA,IL,USA,41.45,-90.52,-6.0,181.0,3361,1802,5A/B - cool,31.699999999999996,-18.4,-5.593951612903234,-3.528720238095239,2.713172043010755,10.755416666666683,16.272715053763438,21.84402777777778,23.315860215053743,22.706048387096796,18.297222222222214,12.068413978494618,4.905277777777773,-1.5825268817204272
725450,Cedar Rapids Municipal Ap,IA,USA,41.88,-91.72,-6.0,256.0,3721,1654,5A/B - cool,30.0,-22.445999999999998,-7.822849462365591,-3.07232142857143,4.258064516129033,10.083472222222216,15.225672043010782,22.92819444444447,21.55537634408603,21.684408602150544,18.496111111111112,11.060887096774197,4.649583333333334,-11.456317204301083
725453,Atlantic,IA,USA,41.4,-95.05,-6.0,360.0,3590,1725,5A/B - cool,31.0,-18.0,-3.899059139784947,-7.044196428571429,4.582123655913979,11.311388888888887,17.57365591397849,21.178194444444436,21.081854838709678,24.302150537634407,17.00791666666668,11.034543010752694,1.252638888888889,-4.523118279569892
725454,Washington,IA,USA,41.28,-91.67,-6.0,230.0,3368,1797,5A/B - cool,32.0,-14.0,-3.3961021505376334,-5.08199404761905,2.756317204301076,11.845972222222226,14.923387096774233,22.121527777777775,23.091532258064515,22.643548387096782,21.554999999999993,10.097715053763439,3.5498611111111114,-0.40900537634408596
725455,Burlington Municipal Ap,IA,USA,40.78,-91.12,-6.0,211.0,3069,2260,5A/B - cool,33.9,-17.741,-5.851612903225814,-4.170833333333334,7.430510752688165,14.273611111111114,17.188709677419318,24.336111111111126,27.689112903225823,23.902284946236566,21.20388888888887,11.542473118279572,7.211805555555581,-2.5845430107526886
725456,Keokuk Muni,IA,USA,40.47,-91.43,-6.0,205.0,2928,2160,4A/B - mixed,33.0,-14.0,-4.105241935483871,-2.0187500000000007,3.217741935483871,15.320000000000002,17.53104838709677,20.994166666666665,24.655779569892474,24.253763440860208,21.300694444444453,13.113844086021507,7.058194444444448,1.3916666666666686
725457,Algona,IA,USA,43.08,-94.27,-6.0,372.0,3726,1583,5A/B - cool,30.0,-18.264,-8.108333333333336,-6.196874999999998,6.081451612903226,9.301388888888887,13.086693548387096,20.67027777777778,23.9858870967742,21.838306451612898,15.501388888888888,11.629166666666666,1.6775000000000007,-2.893279569892473
725460,Des Moines,IA,USA,41.53,-93.65,-6.0,294.0,3530,1719,5A/B - cool,31.300000000000004,-19.4,-8.002956989247306,-4.625446428571436,2.3196236559139805,10.532916666666674,15.923252688172038,21.430972222222213,23.40470430107528,22.2404569892473,17.317083333333358,12.112096774193548,3.9930555555555562,-1.7557795698924687
725463,Charles City,IA,USA,43.07,-92.62,-6.0,343.0,3665,1549,5A/B - cool,30.204999999999927,-21.0,-4.588172043010754,-6.643005952380948,3.5653225806451605,10.614444444444448,12.843548387096774,20.676805555555553,20.2364247311828,22.396370967741937,20.33263888888888,9.537903225806447,1.195,-1.4376344086021502
725464,Newton Muni,IA,USA,41.68,-93.02,-6.0,290.0,3335,1737,5A/B - cool,31.0,-21.0,-2.7813172043010748,-3.7510416666666813,6.101881720430108,12.025,14.396236559139833,21.468333333333348,22.567204301075275,21.391935483870963,19.145138888888887,13.706586021505373,3.1166666666666685,-5.8348118279569885
725465,Ottumwa Industrial Ap,IA,USA,41.1,-92.45,-6.0,257.0,3598,1733,5A/B - cool,31.699999999999996,-18.9,-3.6271505376344093,-5.136607142857146,4.818145161290321,11.440000000000001,14.935887096774225,23.03430555555553,24.92043010752688,19.353494623655905,18.643750000000004,10.6467741935484,5.797222222222231,-10.851612903225806
725467,Shenandoah Muni,IA,USA,40.75,-95.42,-6.0,296.0,3394,2008,5A/B - cool,33.48199999999997,-17.0,-4.399731182795699,-3.3790178571428564,4.475,11.78694444444444,18.140456989247305,23.69291666666668,22.201209677419357,25.79072580645162,20.201944444444447,9.66182795698925,3.0108333333333324,-4.111155913978495
725468,Carroll,IA,USA,42.05,-94.78,-6.0,375.0,3705,1719,5A/B - cool,33.0,-19.0,-6.454973118279569,-6.262351190476189,7.275806451612905,10.039444444444445,14.29247311827959,21.89402777777778,22.788844086021513,22.837634408602153,19.203750000000007,11.243145161290325,-0.0018055555555557253,-6.4259408602150545
725469,Chariton,IA,USA,41.03,-93.37,-6.0,320.0,3270,1992,5A/B - cool,33.0,-15.0,-4.008333333333334,-4.954017857142857,5.929435483870965,11.310555555555556,16.915860215053765,22.484027777777797,25.63682795698924,24.816532258064512,19.65263888888889,11.61787634408602,2.646111111111111,-1.31747311827957
725470,Dubuque Regional Ap,IA,USA,42.4,-90.7,-6.0,322.0,4071,1451,6A/B - cold,28.300000000000004,-19.4,-8.650134408602153,-5.018750000000018,1.694220430107523,6.492499999999998,14.145026881720444,20.51819444444445,20.841801075268823,21.20255376344088,17.65791666666668,10.016935483870967,-1.579583333333332,-5.324059139784935
725473,Clinton Muni  Awos,IA,USA,41.83,-90.33,-6.0,216.0,3728,1795,5A/B - cool,31.6,-18.0,-6.4462365591398045,0.5066964285714283,1.6033602150537622,9.983888888888886,14.135215053763439,21.206388888888895,23.46008064516128,24.60013440860218,19.220138888888883,9.723924731182795,1.1001388888888874,-6.389112903225808
725474,Creston,IA,USA,41.02,-94.37,-6.0,394.0,3332,1866,5A/B - cool,31.0,-16.0,-5.440456989247312,-2.228720238095237,7.407123655913976,13.982777777777775,15.913709677419357,21.71986111111111,23.189784946236564,24.138306451612902,16.39416666666668,11.095833333333335,2.8144444444444447,-4.634139784946235
725475,Monticello Muni,IA,USA,42.23,-91.17,-6.0,259.0,3673,1684,5A/B - cool,31.0,-23.0,-7.7182795698924735,-4.944642857142851,3.0713709677419305,11.923750000000004,14.439919354838711,22.132638888888895,21.81720430107528,21.761290322580646,18.428888888888892,11.035618279569892,2.8912500000000003,-5.550806451612905
725476,Decorah,IA,USA,43.28,-91.73,-6.0,353.0,3298,1875,5A/B - cool,31.0,-14.286999999999997,-6.1036290322580635,-1.8400297619047616,7.050806451612901,10.899861111111111,15.708736559139783,21.128333333333334,23.864919354838708,23.842607526881746,19.62236111111111,12.292204301075268,1.8173611111111108,-2.588978494623656
725477,Denison,IA,USA,41.98,-95.38,-6.0,388.0,3547,1894,5A/B - cool,32.0,-16.0,-3.3672043010752697,-5.46220238095238,3.7200268817204294,11.120277777777776,14.345564516129075,21.031666666666673,24.78790322580645,22.392876344086012,21.545972222222225,13.109005376344086,1.219444444444444,-5.290994623655913
725478,Webster City,IA,USA,42.43,-93.87,-6.0,342.0,3412,1875,5A/B - cool,33.0,-17.564,-5.7375000000000025,-3.4380952380952383,6.476747311827957,10.935972222222224,14.376881720430104,21.717777777777787,25.2858870967742,23.48615591397849,19.617500000000007,11.80672043010753,2.1187499999999995,-2.0181451612903225
725479,Clarinda,IA,USA,40.72,-95.03,-6.0,303.0,3282,2103,5A/B - cool,33.38199999999997,-17.0,-5.217338709677421,0.8578869047619048,3.8850806451612905,11.256805555555559,18.384677419354833,22.17680555555556,24.79422043010754,24.39180107526883,22.67694444444443,11.929435483870963,2.6283333333333325,-4.544354838709678
725480,Waterloo Municipal Ap,IA,USA,42.55,-92.4,-6.0,264.0,3920,1677,5A/B - cool,31.699999999999996,-20.6,-9.306586021505366,-7.614434523809528,2.052284946236559,9.685138888888883,15.300806451612893,21.078611111111123,23.639919354838728,21.980913978494616,18.017777777777773,10.654838709677428,2.32694444444445,-4.570430107526885
725483,Fort Madison,IA,USA,40.67,-91.33,-6.0,221.0,2868,2026,4A/B - mixed,32.8,-11.523,-3.113037634408602,0.07157738095238109,6.301747311827957,12.679166666666667,16.148118279569925,21.06361111111111,24.292473118279574,23.179569892473122,24.20958333333334,12.14986559139785,4.421944444444445,1.5372311827956986
725484,Le Mars,IA,USA,42.78,-96.2,-6.0,365.0,3273,1936,5A/B - cool,33.0,-17.3,-5.59018817204301,-4.431994047619047,5.1682795698924755,10.421944444444446,19.609677419354842,21.377222222222226,21.054704301075276,21.510349462365593,19.045833333333334,14.516935483870974,5.9766666666666675,-3.2786290322580682
725485,MASON_CITY,IA,USA,43.15,-93.33,-6.0,373.0,4426,1338,6A/B - cold,30.0,-25.0,-12.853225806451617,-6.8540178571428525,1.4610215053763436,7.074722222222226,13.506048387096767,21.02180555555552,21.219623655913985,20.365591397849443,14.454583333333348,9.02231182795698,-0.039861111111114136,-8.409946236559135
725486,Boone Muni,IA,USA,42.05,-93.85,-6.0,354.0,3622,1688,5A/B - cool,32.0,-16.0,-3.6931451612903206,-0.03749999999999988,-1.2642473118279605,10.928194444444445,14.311962365591409,21.997500000000002,24.82029569892473,22.077688172043015,15.731666666666673,12.131989247311827,1.6968055555555552,-5.00040322580645
725487,Muscatine,IA,USA,41.37,-91.15,-6.0,167.0,3339,1951,5A/B - cool,32.0,-16.0,-5.37204301075269,-4.2354166666666675,3.2256720430107526,10.21444444444445,17.90564516129032,21.476111111111116,22.49072580645161,23.816801075268824,21.086805555555557,11.39422043010753,4.97361111111111,-1.622849462365592
725488,Oelwen,IA,USA,42.68,-91.97,-6.0,328.0,3459,1556,5A/B - cool,30.0,-17.0,-5.0657258064516135,-2.578869047619048,6.616801075268817,9.550555555555555,14.95564516129032,20.344166666666656,19.866263440860216,22.280913978494628,18.130277777777774,11.406317204301086,3.750555555555555,-5.098118279569894
725489,Orange City,IA,USA,42.98,-96.07,-6.0,431.0,3722,1654,5A/B - cool,32.0,-18.0,-7.084408602150538,-4.8770833333333306,5.785887096774192,9.762361111111113,15.321236559139788,20.96916666666666,23.70362903225805,23.21465053763441,16.154861111111096,9.721774193548386,-0.23194444444444456,-2.9569892473118373
725490,Fort Dodge  Awos,IA,USA,42.55,-94.18,-6.0,355.0,3857,1664,5A/B - cool,32.0,-20.0,-7.929435483870966,-0.7886904761904786,0.2870967741935482,8.839722222222225,16.695295698924756,20.973750000000027,23.90927419354838,21.32795698924731,18.206388888888892,10.838306451612903,1.114444444444446,-8.367741935483878
725493,Knoxville,IA,USA,41.3,-93.12,-6.0,283.0,3176,2104,5A/B - cool,33.0,-16.0,-2.7172043010752684,-4.472916666666667,4.814516129032257,12.38972222222222,17.865456989247313,21.958333333333353,22.598521505376354,25.895833333333343,23.668611111111108,12.094086021505403,4.3533333333333335,-3.572043010752688
725494,Red Oak,IA,USA,41.02,-95.27,-6.0,318.0,3251,2012,5A/B - cool,33.0,-17.0,-5.350537634408602,-5.608482142857142,6.468548387096773,11.599027777777776,17.630107526881716,21.619861111111106,25.02983870967742,24.08051075268817,20.290416666666665,12.645698924731194,3.1168055555555556,-0.276478494623656
725495,Sheldon,IA,USA,43.22,-95.83,-6.0,432.0,3754,1534,5A/B - cool,31.6,-20.0,-7.575672043010751,1.2434523809523814,4.520430107526883,10.474305555555555,13.032258064516121,21.0313888888889,23.034408602150542,21.938978494623658,15.947916666666659,11.380376344086022,-3.510416666666668,-4.7166666666666766
725496,Storm Lake,IA,USA,42.6,-95.23,-6.0,454.0,3810,1635,5A/B - cool,31.0,-17.564,-5.2270161290322585,-5.700892857142857,2.0024193548387097,10.34625,13.337500000000002,20.942916666666672,22.105913978494634,24.368145161290325,16.94375,11.85672043010753,-0.7847222222222221,-4.672580645161295
725497,Council Bluffs,IA,USA,41.27,-95.77,-6.0,382.0,3193,1835,5A/B - cool,32.0,-15.0,-3.3111559139784927,-5.917559523809525,7.829301075268817,10.844027777777777,17.28991935483871,21.616527777777776,21.662903225806446,23.75672043010752,19.689583333333335,12.157661290322578,1.894583333333332,0.3938172043010752
725500,OMAHA,NE,USA,41.37,-96.52,-6.0,404.0,3293,1970,5A/B - cool,32.8,-19.4,-5.657526881720408,-3.5261904761904916,4.840456989247313,12.210416666666676,17.154435483870987,22.514999999999986,24.75873655913981,23.70591397849461,18.38805555555556,13.016935483870954,4.446111111111109,-4.59408602150538
725510,Lincoln Municipal Arpt,NE,USA,40.83,-96.77,-6.0,357.0,3185,2025,5A/B - cool,33.9,-16.1,-4.14825268817204,-0.16815476190476483,6.697043010752684,12.257499999999986,17.84744623655915,24.761944444444417,25.377553763440858,22.195967741935473,18.349583333333324,12.541666666666673,2.0675,-3.6172043010752613
725515,Beatrice Municipal,NE,USA,40.3,-96.75,-6.0,403.0,3059,1969,5A/B - cool,34.3,-14.0,-2.6388440860215057,-3.2089285714285714,7.162096774193549,13.772361111111117,15.428091397849467,20.536944444444444,27.09448924731183,23.390456989247316,17.325277777777778,12.361693548387095,5.868749999999999,-1.2266129032258068
725520,Grand Island,NE,USA,40.97,-98.32,-6.0,566.0,3581,1794,5A/B - cool,33.9,-18.9,-6.445564516129026,-4.147619047619047,2.112096774193549,9.324166666666668,16.154569892473123,21.45680555555556,24.556451612903217,23.12405913978494,17.510972222222208,11.85524193548386,3.917638888888882,-3.4530913978494624
725524,Ord Sharp Field,NE,USA,41.62,-98.95,-6.0,631.0,3475,1705,5A/B - cool,32.44099999999999,-17.0,-4.409274193548389,-4.649107142857143,4.153897849462363,10.351666666666667,17.599327956989253,21.909583333333334,24.282526881720436,20.6149193548387,16.4876388888889,10.759946236559136,1.3633333333333333,-0.6006720430107523
725525,Hastings Municipal,NE,USA,40.6,-98.43,-6.0,596.0,3340,1913,5A/B - cool,34.0,-16.0,-3.7631720430107523,-5.432738095238096,4.162365591397842,11.32152777777778,16.80336021505376,22.025416666666672,26.162096774193547,22.39018817204301,18.02763888888889,11.59919354838712,2.6766666666666667,0.14596774193548392
725526,Kearney Muni  Awos,NE,USA,40.73,-99.0,-6.0,649.0,3488,1625,5A/B - cool,32.1,-14.5,-3.3024193548387104,2.7668154761904753,-1.5325268817204352,10.923333333333334,14.22728494623657,19.84013888888888,24.275672043010733,20.69838709677421,20.442361111111115,6.885887096774194,3.6494444444444443,-1.7026881720430114
725527,Tekamah  Asos,NE,USA,41.77,-96.17,-6.0,312.0,3596,1814,5A/B - cool,33.0,-19.0,-6.54986559139785,-0.28720238095238115,6.386962365591398,6.811388888888892,16.685215053763443,21.19611111111111,25.162768817204313,23.453360215053763,18.489861111111107,10.915188172043008,4.3381944444444445,-10.293279569892471
725530,Omaha Wsfo,NE,USA,41.37,-96.02,-6.0,399.0,3408,2022,5A/B - cool,33.3,-18.3,-6.5540322580645,-4.500000000000004,4.827284946236559,12.661527777777769,17.12325268817203,23.284027777777773,24.77540322580648,23.9385752688172,19.21847222222222,11.8016129032258,2.929722222222225,-3.4823924731182774
725533,Falls City Brenner,NE,USA,40.08,-95.6,-6.0,300.0,3140,1985,5A/B - cool,32.8,-17.7,-6.009811827956993,-3.641666666666665,7.935349462365591,12.93986111111113,16.5263440860215,21.08166666666665,23.762231182795688,22.881182795698948,21.010555555555552,12.683467741935466,2.729027777777777,0.22634408602150607
725540,Bellevue Offutt Afb,NE,USA,41.12,-95.92,-6.0,319.0,3417,1876,5A/B - cool,32.8,-18.941,-6.635618279569892,2.8297619047619045,5.05967741935484,8.40097222222222,15.750134408602154,23.87805555555554,24.85349462365592,23.24905913978496,18.677222222222262,8.294489247311827,0.9743055555555558,-0.06572580645161318
725555,Broken Bow Muni,NE,USA,41.43,-99.65,-6.0,776.0,3739,1542,5A/B - cool,32.7,-18.441,-5.492204301075267,-1.6351190476190482,-1.6432795698924725,9.488472222222237,14.241666666666669,19.004583333333315,21.653629032258063,24.018279569892496,17.69486111111111,9.17795698924732,1.3908333333333336,-1.007258064516129
725556,Ainsworth Municipal,NE,USA,42.58,-100.0,-6.0,789.0,3375,1543,5A/B - cool,33.0,-15.0,-3.157392473118279,-0.11413690476190483,5.171908602150538,8.585277777777776,13.543145161290322,19.22625,22.002419354838715,23.064650537634407,17.753333333333327,10.053494623655915,3.1847222222222222,-0.16478494623655918
725560,NORFOLK,NE,USA,41.98,-97.43,-6.0,471.0,3755,1776,5A/B - cool,33.3,-20.0,-8.462500000000007,-3.2979166666666635,2.758602150537634,9.870694444444455,17.997177419354852,21.443749999999973,25.05887096774192,23.0385752688172,15.835277777777783,10.586962365591383,1.5750000000000008,-5.547849462365597
725564,Fremont Muni Arpt,NE,USA,41.45,-96.52,-6.0,379.0,3763,1802,5A/B - cool,32.0,-18.0,-4.290053763440857,-6.126339285714284,6.146505376344086,10.114861111111104,14.931854838709677,21.76027777777778,22.14583333333334,22.898655913978498,20.790555555555553,11.93225806451613,-0.8030555555555565,-9.843145161290323
725565,Columbus Muni,NE,USA,41.45,-97.33,-6.0,451.0,3598,1812,5A/B - cool,33.0,-18.9,-6.725403225806452,-3.770833333333335,-0.74435483870968,11.277083333333334,17.67137096774193,20.15180555555556,25.55672043010753,21.27688172043008,18.065972222222214,11.945430107526882,3.8099999999999996,-3.05362903225806
725566,O Neill Baker Field,NE,USA,42.47,-98.68,-6.0,619.0,4222,1605,6A/B - cold,33.0,-21.823,-9.769220430107518,-3.268303571428573,2.6030913978494623,10.042361111111111,12.606586021505377,18.73833333333333,24.464919354838717,22.125134408602154,17.875555555555536,10.191935483870957,-2.9018055555555553,-9.790860215053764
725570,Sioux City Sioux Gateway Ap,IA,USA,42.38,-96.38,-6.0,333.0,3678,1801,5A/B - cool,33.3,-18.3,-8.162096774193534,-2.057589285714287,2.4412634408602107,10.682361111111108,16.76370967741938,21.920972222222197,24.728494623655912,22.2184139784946,18.100833333333327,10.084677419354836,1.714583333333332,-5.273387096774195
725610,Sidney Municipal Ap,NE,USA,41.1,-102.98,-7.0,1313.0,3748,1322,5A/B - cool,33.88199999999997,-19.0,-4.62298387096774,-3.842113095238094,3.728360215053763,8.549861111111111,14.821102150537637,19.039722222222217,21.94153225806455,19.334811827956994,14.740694444444445,7.77755376344087,1.3293055555555555,-1.2245967741935475
725620,North Platte,NE,USA,41.13,-100.68,-6.0,849.0,3844,1509,5A/B - cool,32.8,-19.7,-6.546236559139783,-3.172172619047624,0.5301075268817195,7.495972222222227,15.828897849462367,19.973888888888908,23.225672043010753,21.910483870967752,14.972500000000004,10.252016129032256,1.463611111111111,-3.1801075268817187
725625,Mccook Municipal,NE,USA,40.2,-100.58,-6.0,786.0,3145,2008,5A/B - cool,36.7,-14.822999999999999,-1.3469086021505374,-1.6248511904761909,7.150000000000013,10.934861111111111,18.192204301075268,20.585833333333348,25.339784946236552,25.88682795698925,19.68722222222222,10.88225806451614,2.6245833333333333,-3.0909946236559143
725626,Imperial Faa Ap,NE,USA,40.52,-101.62,-7.0,998.0,3268,1734,5A/B - cool,36.0,-12.541,-0.8455645161290319,1.5398809523809522,0.008064516129031791,9.658194444444444,15.034811827956991,21.378194444444443,25.197177419354833,22.839381720430108,17.92069444444444,10.842069892473118,3.4777777777777783,-0.490591397849463
725628,Brewster Field Arpt,NE,USA,40.45,-99.33,-6.0,704.0,3599,1619,5A/B - cool,33.0,-17.0,-4.1510752688172055,-2.9843750000000004,4.8795698924731195,10.29541666666667,14.357930107526885,20.888472222222227,22.466129032258067,22.454704301075267,18.41763888888888,7.341129032258067,1.7644444444444443,-2.6139784946236557
725635,Alliance Municipal,NE,USA,42.05,-102.8,-7.0,1198.0,3809,1462,5A/B - cool,35.0,-20.0,-2.8193548387096774,-1.7848214285714294,3.9836021505376347,8.0675,12.09475806451613,19.31375,23.450134408602157,23.05389784946237,16.650972222222222,8.346774193548391,-0.6722222222222225,-4.492876344086021
725636,Chadron Municipal Ap,NE,USA,42.83,-103.08,-7.0,1011.0,3606,1513,5A/B - cool,35.0,-18.0,-2.204301075268816,-1.354017857142857,2.8866935483870964,8.011944444444442,13.3037634408602,19.522222222222226,24.748924731182782,23.65752688172044,14.515416666666672,9.839112903225796,3.0348611111111135,-3.3717741935483896
725640,Cheyenne/Warren AFB,WY,USA,41.15,-104.82,-7.0,1872.0,3949,1075,5A/B - cool,29.4,-14.400000000000002,-3.5017473118279647,-3.3127976190476183,0.44758064516129054,6.202499999999999,10.271639784946236,15.930138888888889,20.510080645161292,19.538172043010746,14.43013888888887,9.006989247311836,2.1638888888888848,-0.8912634408602148
725645,Laramie General Brees Field,WY,USA,41.32,-105.68,-7.0,2215.0,4209,894,6A/B - cold,28.300000000000004,-14.0,-3.1684139784946237,-3.0992559523809513,2.96465053763441,5.759722222222219,9.555510752688171,14.672083333333335,19.745026881720424,18.459946236559155,13.066388888888882,5.7801075268817215,0.4334722222222241,-4.244086021505375
725650,Denver Intl Ap,CO,USA,39.83,-104.65,-7.0,1650.0,3129,1706,5A/B - cool,33.3,-11.1,0.788440860215054,-0.05476190476190555,6.12567204301076,5.825694444444439,15.487634408602142,23.097638888888866,22.266532258064494,22.61115591397852,19.162222222222255,10.043951612903225,2.899027777777782,1.4345430107526858
725660,Scottsbluff W B Heilig Field,NE,USA,41.87,-103.6,-7.0,1202.0,3616,1560,5A/B - cool,34.104999999999926,-18.3,-5.349059139784948,-1.5330357142857092,3.2370967741935477,8.975416666666662,14.50846774193548,20.380555555555556,23.17190860215054,21.830645161290313,16.714999999999996,8.853225806451624,1.3044444444444447,-1.4135752688172056
725670,Valentine Miller Field,NE,USA,42.87,-100.55,-6.0,789.0,3533,1638,5A/B - cool,34.4,-16.1,-4.439919354838702,0.3354166666666682,2.2352150537634423,7.876666666666669,15.157526881720422,20.70069444444443,23.661424731182773,22.452150537634402,17.61875,10.200403225806458,2.7918055555555608,-3.055779569892479
725690,Casper,WY,USA,42.92,-106.47,-7.0,1612.0,4139,1223,6A/B - cold,31.1,-16.1,-4.367607526881715,-1.9852678571428513,-0.4323924731182784,3.7600000000000002,10.73306451612903,17.173055555555564,22.523790322580638,21.80793010752687,13.475694444444446,8.345967741935478,0.9195833333333339,-2.4094086021505383
725700,Craig Moffat,CO,USA,40.5,-107.53,-7.0,1915.0,4668,928,6A/B - cold,30.0,-22.941,-12.948252688172051,-3.9123511904761905,-3.607526881720433,7.134583333333334,11.323790322580642,15.789305555555552,18.55806451612901,17.913575268817212,15.491111111111111,4.209005376344087,0.14152777777777698,-5.7943548387096815
725705,Vernal,UT,USA,40.43,-109.52,-7.0,1608.0,3641,1429,5A/B - cool,32.88199999999997,-12.0,-3.640456989247312,-1.4924107142857148,5.192338709677419,9.740833333333333,15.427150537634413,19.555138888888887,22.927688172043002,21.5864247311828,15.339166666666685,7.513172043010757,-0.16555555555555526,-4.598790322580645
725715,Hayden Yampa  Awos,CO,USA,40.48,-107.22,-7.0,2012.0,4463,921,6A/B - cold,29.0,-15.841000000000001,-5.752016129032252,-3.568154761904762,-1.4163978494623626,5.8073611111111125,10.597849462365591,14.351944444444447,20.737903225806456,18.43561827956989,14.063888888888881,5.444220430107527,0.07972222222222225,-6.0228494623656
725717,Rifle Garfield Rgnl,CO,USA,39.53,-107.72,-7.0,1691.0,3288,1563,5A/B - cool,34.0,-14.341000000000001,-5.133870967741938,1.4970238095238098,6.052688172043011,11.262222222222224,14.816801075268819,19.858333333333334,22.509811827956995,22.17338709677419,18.44125,9.659811827956986,2.4866666666666664,-3.54354838709678
725720,SALT_LAKE_CITY,UT,USA,40.77,-111.97,-7.0,1288.0,3094,1779,5A/B - cool,35.0,-8.3,-2.0764784946236556,1.5117559523809494,6.4967741935483865,9.588888888888887,15.744758064516121,19.80194444444446,26.27983870967744,24.738306451612896,17.513333333333325,11.01155913978494,4.790138888888887,-1.10712365591398
725724,Provo Muni  Awos,UT,USA,40.22,-111.72,-7.0,1369.0,3150,1663,5A/B - cool,34.0,-8.0,0.719354838709679,0.7880952380952382,5.273655913978495,10.708472222222222,15.261559139784946,20.71652777777778,25.080510752688184,22.806317204301063,16.518055555555556,8.907661290322583,3.123333333333335,-1.2547043010752683
725744,ROCK_SPRINGS,WY,USA,41.6,-109.07,-7.0,2056.0,4574,935,6A/B - cold,28.9,-17.2,-7.595833333333325,-4.1511904761904725,-0.8001344086021517,4.89541666666666,9.596236559139777,15.031249999999998,20.167741935483885,18.72177419354837,12.828888888888871,6.911962365591398,0.09138888888888846,-5.85107526881721
725745,Rawlins Municipal Ap,WY,USA,41.8,-107.2,-7.0,2053.0,4065,1042,6A/B - cold,30.6,-12.140999999999998,-1.9688172043010754,-2.280208333333333,2.9569892473118293,6.133194444444452,11.4736559139785,16.154027777777774,22.050268817204298,19.76465053763442,12.218194444444439,5.652284946236556,-0.7426388888888902,-3.0854838709677406
725750,Ogden Hinkley Airport,UT,USA,41.2,-112.02,-7.0,1362.0,3169,1852,5A/B - cool,34.0,-9.0,-3.021505376344086,-0.12127976190476193,4.454301075268819,12.012638888888889,16.36572580645161,20.838194444444447,26.434005376344082,24.15537634408603,17.569583333333334,10.705376344086021,4.456944444444445,-0.35510752688172026
725755,Ogden Hill Afb,UT,USA,41.12,-111.97,-7.0,1459.0,3271,1806,5A/B - cool,33.0,-10.0,-0.05712365591397858,-0.012053571428571639,3.095430107526881,6.3697222222222205,16.549059139784944,20.991249999999997,25.83951612903225,23.524731182795698,17.702777777777776,9.734946236559141,3.2270833333333337,0.38064516129032255
725760,LANDER,WY,USA,42.82,-108.73,-7.0,1696.0,4251,1177,6A/B - cold,30.0,-20.0,-6.693413978494616,-3.040773809523798,-0.4309139784946216,5.987499999999999,12.305510752688178,16.640138888888885,21.66317204301075,19.318145161290325,15.413333333333316,8.273521505376342,-0.049444444444445707,-6.122311827956989
725765,Riverton Municipl Ap,WY,USA,43.05,-108.45,-7.0,1663.0,4138,1441,6A/B - cold,33.0,-17.0,-5.661693548387102,-4.212351190476193,-1.265322580645161,7.233750000000001,12.714247311827956,19.32083333333334,23.35241935483871,22.507795698924724,17.26861111111111,7.3251344086021515,2.269444444444443,-7.01491935483871
725775,Evanston Burns Fld,WY,USA,41.28,-111.03,-7.0,2183.0,4557,979,6A/B - cold,28.0,-15.0,-7.058198924731187,-5.8276785714285735,-0.16263440860215062,4.6170833333333325,10.893279569892474,15.52166666666667,19.62889784946237,18.519758064516143,13.859583333333326,5.6791666666666645,-1.1225000000000003,-5.008870967741933
725776,Jackson Hole,WY,USA,43.6,-110.73,-7.0,2016.0,5208,544,7 - very cold,27.240999999999985,-21.0,-5.284274193548388,-8.86934523809524,-0.40819892473118247,4.337361111111111,7.64247311827957,12.204027777777775,16.70618279569893,14.598387096774193,11.328055555555563,2.889112903225806,-3.407361111111112,-7.388575268817206
725780,POCATELLO,ID,USA,42.92,-112.6,-7.0,1365.0,3900,1174,5A/B - cool,32.2,-17.2,-5.1876344086021495,-1.8656249999999939,1.632258064516127,7.4113888888889,12.283064516129018,16.69805555555555,22.200000000000017,19.737500000000008,14.805833333333341,7.886559139784938,3.2859722222222216,-3.5673387096774203
